






dag_id,data,mse_factor,name,stage_id
256388b9-f081-11e9-965e-340286a22b19,"{'or': {'size': 326}, 'cus': {'size': 46}}",0.1,AQ3,1
256388b9-f081-11e9-965e-340286a22b19,{'re': {'size': 64}},0.1,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,"{'re': {'size': 120}, 'c2': {'size': 37}}",0.1,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,"{'re': {'size': 120}, 'c2': {'size': 37}}",0.1,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,{'re': {'size': 64}},0.1,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,{},0.1,AQ3,3
256388b9-f081-11e9-965e-340286a22b19,{},0.1,AQ3,3
256388b9-f081-11e9-965e-340286a22b19,{},0.1,AQ3,4
256388b9-f081-11e9-965e-340286a22b19,{},0.1,AQ3,4
256388b9-f081-11e9-965e-340286a22b19,{},0.1,AQ3,5
dag_id,data,mse_factor,name,stage_id
256388b9-f081-11e9-965e-340286a22b19,"{'or': {'size': 326}, 'cus': {'size': 46}}",0.2,AQ3,1
256388b9-f081-11e9-965e-340286a22b19,{'re': {'size': 64}},0.2,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,"{'re': {'size': 120}, 'c2': {'size': 37}}",0.2,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,"{'re': {'size': 120}, 'c2': {'size': 37}}",0.2,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,{'re': {'size': 64}},0.2,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,{},0.2,AQ3,3
256388b9-f081-11e9-965e-340286a22b19,{},0.2,AQ3,3
256388b9-f081-11e9-965e-340286a22b19,{},0.2,AQ3,4
256388b9-f081-11e9-965e-340286a22b19,{},0.2,AQ3,4
256388b9-f081-11e9-965e-340286a22b19,{},0.2,AQ3,5
dag_id,data,mse_factor,name,stage_id
256388b9-f081-11e9-965e-340286a22b19,"{'or': {'size': 326}, 'cus': {'size': 46}}",0.3,AQ3,1
256388b9-f081-11e9-965e-340286a22b19,{'re': {'size': 64}},0.3,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,"{'re': {'size': 120}, 'c2': {'size': 37}}",0.3,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,"{'re': {'size': 120}, 'c2': {'size': 37}}",0.3,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,{'re': {'size': 64}},0.3,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,{},0.3,AQ3,3
256388b9-f081-11e9-965e-340286a22b19,{},0.3,AQ3,3
256388b9-f081-11e9-965e-340286a22b19,{},0.3,AQ3,4
256388b9-f081-11e9-965e-340286a22b19,{},0.3,AQ3,4
256388b9-f081-11e9-965e-340286a22b19,{},0.3,AQ3,5
dag_id,data,mse_factor,name,stage_id
256388b9-f081-11e9-965e-340286a22b19,"{'or': {'size': 326}, 'cus': {'size': 46}}",0.4,AQ3,1
256388b9-f081-11e9-965e-340286a22b19,{'re': {'size': 64}},0.4,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,"{'re': {'size': 120}, 'c2': {'size': 37}}",0.4,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,"{'re': {'size': 120}, 'c2': {'size': 37}}",0.4,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,{'re': {'size': 64}},0.4,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,{},0.4,AQ3,3
256388b9-f081-11e9-965e-340286a22b19,{},0.4,AQ3,3
256388b9-f081-11e9-965e-340286a22b19,{},0.4,AQ3,4
256388b9-f081-11e9-965e-340286a22b19,{},0.4,AQ3,4
256388b9-f081-11e9-965e-340286a22b19,{},0.4,AQ3,5
dag_id,data,mse_factor,name,stage_id
256388b9-f081-11e9-965e-340286a22b19,"{'or': {'size': 326}, 'cus': {'size': 46}}",0.5,AQ3,1
256388b9-f081-11e9-965e-340286a22b19,{'re': {'size': 64}},0.5,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,"{'re': {'size': 120}, 'c2': {'size': 37}}",0.5,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,"{'re': {'size': 120}, 'c2': {'size': 37}}",0.5,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,{'re': {'size': 64}},0.5,AQ3,2
256388b9-f081-11e9-965e-340286a22b19,{},0.5,AQ3,3
256388b9-f081-11e9-965e-340286a22b19,{},0.5,AQ3,3
256388b9-f081-11e9-965e-340286a22b19,{},0.5,AQ3,4
256388b9-f081-11e9-965e-340286a22b19,{},0.5,AQ3,4
256388b9-f081-11e9-965e-340286a22b19,{},0.5,AQ3,5
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},-0.5,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.5,AQ4,2
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.5,AQ4,2
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},-0.4,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.4,AQ4,2
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.4,AQ4,2
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},-0.3,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.3,AQ4,2
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.3,AQ4,2
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},-0.2,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.2,AQ4,2
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.2,AQ4,2
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},-0.1,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.1,AQ4,2
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.1,AQ4,2
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},-0.05,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.05,AQ4,2
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},-0.05,AQ4,2
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},0,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},0,AQ4,2
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},0,AQ4,2
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},0.05,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},0.05,AQ4,2
256388ba-f081-11e9-965e-340286a22b19,{'e4': {'size': 262}},0.05,AQ4,2
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},0.1,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'f4': {'size': 326}},0.1,AQ4,3
256388ba-f081-11e9-965e-340286a22b19,{'f4': {'size': 326}},0.1,AQ4,3
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},0.2,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'f4': {'size': 326}},0.2,AQ4,3
256388ba-f081-11e9-965e-340286a22b19,{'f4': {'size': 326}},0.2,AQ4,3
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},0.3,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'f4': {'size': 326}},0.3,AQ4,3
256388ba-f081-11e9-965e-340286a22b19,{'f4': {'size': 326}},0.3,AQ4,3
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},0.4,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'f4': {'size': 326}},0.4,AQ4,3
256388ba-f081-11e9-965e-340286a22b19,{'f4': {'size': 326}},0.4,AQ4,3
dag_id,data,mse_factor,name,stage_id
256388ba-f081-11e9-965e-340286a22b19,{'ad': {'size': 120}},0.5,AQ4,1
256388ba-f081-11e9-965e-340286a22b19,{'f4': {'size': 326}},0.5,AQ4,3
256388ba-f081-11e9-965e-340286a22b19,{'f4': {'size': 326}},0.5,AQ4,3
dag_id,data,mse_factor,name,stage_id
256388bb-f081-11e9-965e-340286a22b19,{'b5': {'size': 200}},-0.5,AQ5,1
256388bb-f081-11e9-965e-340286a22b19,{},-0.5,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},-0.5,AQ5,3
dag_id,data,mse_factor,name,stage_id
256388bb-f081-11e9-965e-340286a22b19,{'b5': {'size': 200}},-0.4,AQ5,1
256388bb-f081-11e9-965e-340286a22b19,{},-0.4,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},-0.4,AQ5,3
dag_id,data,mse_factor,name,stage_id
256388bb-f081-11e9-965e-340286a22b19,{'b5': {'size': 200}},-0.3,AQ5,1
256388bb-f081-11e9-965e-340286a22b19,{},-0.3,AQ5,3
256388bb-f081-11e9-965e-340286a22b19,{},-0.3,AQ5,3
